              t   Imag  Ierr
      11.913721 13.645 0.005
     27.8100645 13.172 0.005
0.0705140000001 13.172 0.005
     76.5610815 13.589 0.005
     63.6926145 13.689 0.005
     68.7546045 13.416 0.005
     16.1417305 13.273 0.005
      59.883661 13.352 0.005
      62.885541 13.615 0.005
     26.1025705 13.653 0.005
      4.3489635 13.358 0.005
      19.229477 13.428 0.005
     64.9110275 13.787 0.005
     19.3003735 13.436 0.005
     78.9651075 13.774 0.005
     26.2802135 13.643 0.005
      69.943834 13.198 0.005
      3.4650365 13.314 0.005
       22.34721 13.727 0.005
      53.138607 13.626 0.005
     69.1023605 13.232 0.005
     43.2532435 13.258 0.005
       3.499923 13.319 0.005
       6.498603 13.543 0.005
     92.9458305 13.777 0.005
       57.22641 13.244 0.005
       74.16417 13.366 0.005
     34.4719095 13.548 0.005
     84.2571065 13.232 0.005
     10.7603455  13.66 0.005
      26.773409 13.544 0.005
     15.6764155 13.251 0.005
      30.724069 13.284 0.005
     46.6528225 13.393 0.005
     76.4650895 13.576 0.005
     81.2500495 13.629 0.005
      97.220513  13.15 0.005
     57.5523325 13.256 0.005
     62.6289425 13.584 0.005
      78.587546 13.762 0.005
      52.575049 13.649 0.005
      54.565969 13.555 0.005
     71.4787725 13.251 0.005
     19.9574185 13.488 0.005
      92.492356 13.758 0.005
      10.931805 13.638 0.005
      42.745762 13.237 0.005
      2.1698015  13.25 0.005
      73.650899 13.342 0.005
      75.751319 13.496 0.005
     63.6640355 13.688 0.005
      79.745309 13.739 0.005
      81.732139 13.646 0.005
       0.312818 13.193 0.005
      88.672489 13.414 0.005
      35.075185 13.608 0.005
       9.233858  13.77 0.005
     52.9356685 13.622 0.005
     54.9460785  13.36 0.005
      1.3297845 13.242 0.005
     86.7363555 13.297 0.005
      74.805232 13.432 0.005
      7.3049545 13.622 0.005
     24.2332745 13.739 0.005
     85.7555285 13.273 0.005
     91.7647185 13.715 0.005
       0.378714  13.22 0.005
        0.71523 13.231 0.005
     90.3805995  13.58 0.005
      36.814672 13.757 0.005
     60.6749455 13.405 0.005
      50.757542 13.765 0.005
      25.990265 13.643 0.005
     44.8651085   13.3 0.005
      39.955355 13.641 0.005
     30.9707515   13.3 0.005
      77.751982 13.715 0.005
      28.149178 13.205 0.005
      62.850385 13.608 0.005
      71.853395 13.271 0.005
      75.849635 13.518 0.005
      52.997918 13.616 0.005
     70.9311115 13.239 0.005
     73.8405215 13.372 0.005
      89.931225 13.532 0.005
      93.794535 13.723 0.005
      95.817565 13.643 0.005
      45.236551  13.31 0.005
     60.0646045 13.368 0.005
      21.308914 13.629 0.005
      50.126881 13.719 0.005
      24.376834 13.702 0.005
     95.9301415 13.625 0.005
       0.555207  13.23 0.005
     16.4219305 13.281 0.005
      61.310381 13.463 0.005
     49.3025475 13.641 0.005
      92.964148 13.769 0.005
      39.301394 13.623 0.005
     27.3554805 13.231 0.005
     29.3729105 13.246 0.005
      17.446837 13.311 0.005
     61.1811675 13.451 0.005
     91.0572145 13.648 0.005
      23.501357 13.776 0.005
     11.5585535 13.623 0.005
     69.3035275 13.154 0.005
      57.292984 13.252 0.005
        3.64386 13.317 0.005
     19.6404635 13.457 0.005
        7.64221 13.656 0.005
      37.511167 13.761 0.005
      42.383697 13.239 0.005
      79.194674 13.772 0.005
     70.2679005 13.241 0.005
     76.2653105 13.558 0.005
     55.4463935 13.161 0.005
      56.655202 13.219 0.005
       0.214071 13.192 0.005
     62.9348815  13.62 0.005
     13.2342375 13.338 0.005
     73.8715115 13.356 0.005
     24.2248175 13.724 0.005
     82.9215615 13.253 0.005
      2.3663005 13.274 0.005
     35.2343475 13.626 0.005
      82.944978 13.241 0.005
     17.3277705 13.317 0.005
       7.492577 13.633 0.005
      10.536987 13.694 0.005
     31.2834605  13.31 0.005
      52.206284 13.706 0.005
      26.478587 13.618 0.005
        2.52749 13.278 0.005
      61.188984  13.44 0.005
        7.57959 13.649 0.005
     25.5003635 13.617 0.005
       14.61086 13.207 0.005
      45.372277  13.32 0.005
      8.7855565 13.741 0.005
     10.7747065 13.671 0.005
      81.314614 13.643 0.005
      83.334224 13.141 0.005
     45.4395435 13.318 0.005
     47.4870935 13.464 0.005
     49.5696935 13.679 0.005
     79.3521305 13.758 0.005
      10.830673 13.655 0.005
      96.117374 13.601 0.005
      0.7423295 13.233 0.005
      2.8426195 13.302 0.005
     32.6387465 13.387 0.005
       48.57029 13.571 0.005
      22.788693 13.753 0.005
     94.3039705 13.651 0.005
      26.664623 13.571 0.005
      28.697703 13.241 0.005
     16.8550595 13.293 0.005
     46.6486065 13.399 0.005
     76.4709135 13.582 0.005
       66.56346 13.641 0.005
       68.49142 13.547 0.005
     84.5191235 13.234 0.005
       72.47199 13.291 0.005
     59.7641965 13.347 0.005
     33.9430395 13.502 0.005
      50.656293 13.759 0.005
     38.8173495 13.631 0.005
     68.6986865 13.439 0.005
       84.61466 13.235 0.005
       4.138609 13.348 0.005
     20.0181825 13.498 0.005
     51.7138395  13.76 0.005
     24.9849925 13.629 0.005
     54.7565495 13.471 0.005
     28.9444225 13.208 0.005
      72.639393 13.298 0.005
      7.0882255 13.597 0.005
      23.022629 13.767 0.005
      80.602183 13.626 0.005
     40.8684525 13.461 0.005
      89.536583 13.498 0.005
     77.6833295 13.696 0.005
     25.0483355  13.63 0.005
      96.705933 13.338 0.005
     30.0933055 13.274 0.005
     89.7065295 13.509 0.005
     63.9657125 13.723 0.005
      25.201642 13.613 0.005
     42.0739555 13.209 0.005
       9.335225 13.773 0.005
      67.949679 13.652 0.005
     84.8913325 13.247 0.005
      73.960359 13.368 0.005
      77.937649 13.729 0.005
      26.283335 13.641 0.005
      92.886419 13.767 0.005
      8.5125945 13.742 0.005
      8.4592735  13.74 0.005
      40.354427  13.63 0.005
     33.4089235 13.459 0.005
     70.2546205 13.236 0.005
     48.4827635 13.558 0.005
       41.51681 13.156 0.005
      16.746983  13.29 0.005
     62.4097835 13.561 0.005
      24.726763 13.662 0.005
       58.40568 13.289 0.005
       66.35793 13.679 0.005
      40.538613 13.591 0.005
     28.6941795 13.231 0.005
      2.8738225 13.289 0.005
     61.5654265 13.475 0.005
      8.8045825 13.758 0.005
     38.6578095 13.653 0.005
      26.746746 13.562 0.005
      63.607383 13.686 0.005
     24.8154225 13.651 0.005
      70.578943 13.241 0.005
      17.902099 13.339 0.005
      49.819186 13.706 0.005
     67.7745895 13.649 0.005
     41.9718225 13.205 0.005
     28.0188255 13.192 0.005
     87.7360995 13.358 0.005
      21.223662  13.62 0.005
     11.2171385 13.624 0.005
     18.2334585 13.361 0.005
     51.9640155 13.738 0.005
     88.7684325 13.435 0.005
     92.8495725 13.765 0.005
      81.952209 13.633 0.005
     14.2875815 13.226 0.005
      86.909439 13.314 0.005
     49.1699385  13.64 0.005
     54.0793585 13.644 0.005
      2.4888745 13.286 0.005
      7.4163045 13.626 0.005
     15.4245545 13.253 0.005
     49.2041015 13.637 0.005
      96.932652 13.223 0.005
     91.0436685 13.654 0.005
     50.3416845 13.747 0.005
     11.7007105 13.637 0.005
      6.8714325 13.574 0.005
      58.596443 13.294 0.005
     24.8066325 13.638 0.005
     69.6585495 13.182 0.005
      66.730876 13.634 0.005
     29.9706855 13.265 0.005
     62.7818625 13.604 0.005
      81.645566 13.651 0.005
     18.1897885 13.354 0.005
      63.817479 13.713 0.005
      11.262345 13.629 0.005
      69.832499 13.209 0.005
      46.049742  13.35 0.005
     91.7344525 13.728 0.005
     12.2691215 13.657 0.005
     15.3487915 13.258 0.005
     24.2569315 13.727 0.005
     27.2625715 13.275 0.005
      71.909202 13.278 0.005
     61.0342485 13.438 0.005
      76.964702 13.636 0.005
      52.139625 13.725 0.005
      54.168455 13.641 0.005
      84.073942 13.218 0.005
      59.162875 13.318 0.005
      62.121445 13.534 0.005
      10.472631 13.712 0.005
      68.118675 13.632 0.005
     84.9436885 13.248 0.005
      45.394098 13.326 0.005
      79.205835 13.786 0.005
      53.360408 13.625 0.005
       0.620124 13.236 0.005
     16.5537875 13.289 0.005
      60.378598 13.393 0.005
     20.6680875 13.571 0.005
      35.465381  13.66 0.005
     23.6555475 13.763 0.005
      68.268208 13.611 0.005
     57.4349345 13.263 0.005
     59.4375945 13.334 0.005
      19.602594 13.455 0.005
      48.505411 13.563 0.005
     64.4250345 13.755 0.005
     10.8070705 13.657 0.005
     12.6305805 13.599 0.005
     14.8034605 13.228 0.005
     45.6337175 13.327 0.005
     48.5881675 13.576 0.005
      37.539064 13.775 0.005
      40.556774 13.579 0.005
      71.377451 13.261 0.005
      18.741187 13.386 0.005
      21.730747 13.678 0.005
      24.781457 13.644 0.005
      57.524284 13.259 0.005
        6.84035 13.581 0.005
      51.647447 13.761 0.005
     22.9064765 13.765 0.005
     63.8492755 13.722 0.005
      40.079275 13.654 0.005
     86.8301555 13.318 0.005
     70.9870785 13.249 0.005
      92.923022 13.782 0.005
     63.1729515  13.65 0.005
      53.241648 13.627 0.005
      27.428001 13.188 0.005
     73.1550315 13.321 0.005
      10.601984 13.693 0.005
      71.269808 13.255 0.005
      4.6336605 13.376 0.005
      77.119538 13.658 0.005
      79.199878 13.766 0.005
     44.3821975 13.281 0.005
     47.3433475 13.457 0.005
     21.5298705 13.665 0.005
      38.530884 13.675 0.005
     54.5293275 13.559 0.005
      16.645487 13.286 0.005
      74.268131  13.39 0.005
     90.2340945 13.571 0.005
     92.2672145  13.76 0.005
     41.5302705 13.154 0.005
     16.7696935 13.291 0.005
      88.401831 13.404 0.005
        6.79074 13.573 0.005
     51.6768805 13.754 0.005
      96.371781 13.512 0.005
      1.9716965 13.265 0.005
     61.5241805 13.472 0.005
      49.680777 13.696 0.005
     42.8903035 13.247 0.005
       38.95791 13.632 0.005
     83.5435905 13.182 0.005
     87.6167405 13.343 0.005
      22.027853 13.699 0.005
      29.058253 13.236 0.005
      31.014703 13.293 0.005
     47.9748565 13.515 0.005
     81.6460435 13.647 0.005
       78.77376  13.77 0.005
       9.206909 13.768 0.005
      5.3392055 13.432 0.005
     35.2886955 13.647 0.005
     96.2004945  13.57 0.005
      55.484274 13.149 0.005
      85.221101 13.257 0.005
     72.3670375 13.286 0.005
        3.86099 13.329 0.005
        4.78993 13.392 0.005
      33.616327 13.468 0.005
     76.3362475 13.565 0.005
      91.245411 13.676 0.005
      92.322761 13.756 0.005
      67.488144 13.646 0.005
      68.471884 13.541 0.005
     85.3870275 13.262 0.005
     58.5691905  13.29 0.005
      5.8949765 13.481 0.005
     90.3030275 13.579 0.005
     91.3661175  13.69 0.005
     94.3301075 13.659 0.005
      53.540917 13.643 0.005
      54.654577  13.51 0.005
      55.576547 13.158 0.005
     70.4866005 13.238 0.005
     15.8960565 13.262 0.005
      59.548317 13.338 0.005
       35.74083  13.69 0.005
     52.6662435 13.643 0.005
     86.4597205  13.29 0.005
      76.512787 13.578 0.005
     93.5358005 13.739 0.005
      29.002463 13.238 0.005
     75.7361735 13.506 0.005
       69.81876 13.209 0.005
     35.0131395  13.61 0.005
      52.988133 13.628 0.005
     70.7753965 13.236 0.005
     46.0635295  13.36 0.005
     48.9443795 13.609 0.005
     52.9837695 13.621 0.005
      42.140416 13.229 0.005
      1.4498855  13.26 0.005
     30.0574625 13.274 0.005
      3.2616055 13.308 0.005
      73.781743 13.358 0.005
     61.0519395 13.439 0.005
     64.9174995 13.778 0.005
     65.9649995 13.723 0.005
      25.201059 13.627 0.005
     95.6807165 13.643 0.005
     12.3690355 13.633 0.005
     41.2580325 13.222 0.005
      55.942826 13.209 0.005
     15.2399655 13.239 0.005
     43.2207225 13.247 0.005
       2.317602 13.272 0.005
     44.1814325 13.272 0.005
       3.398262 13.304 0.005
     73.0331195 13.312 0.005
       3.535952 13.311 0.005
     18.2820155 13.363 0.005
     46.2496125  13.37 0.005
      60.931216 13.431 0.005
     48.0065225 13.518 0.005
     48.1509825 13.529 0.005
     48.2131225 13.537 0.005
       8.250332 13.719 0.005
      64.946206 13.765 0.005
      37.278029 13.759 0.005
      93.757483 13.714 0.005
     80.8462195  13.62 0.005
     53.1703825 13.617 0.005
      40.138679  13.64 0.005
     55.0407225 13.284 0.005
     27.3230855 13.233 0.005
     83.8260495 13.223 0.005
      14.350162 13.228 0.005
     29.2231455 13.227 0.005
      44.116489  13.28 0.005
      45.104259 13.309 0.005
