         t   Imag  Ierr
81.4115902  12.93 0.006
63.2500581 12.729 0.006
 43.147216  12.72 0.006
 44.207296 12.728 0.006
67.3054581 12.779 0.006
26.1409639 12.818 0.006
27.9986239 12.911 0.006
30.1478139 13.046 0.006
 52.155616 13.106 0.006
11.9162218 13.228 0.006
14.0133718 13.277 0.006
 58.229966 13.245 0.006
 60.200266 12.952 0.006
40.0224039 12.787 0.006
20.8762618  12.72 0.006
 64.109636  12.72 0.006
45.1072639 12.746 0.006
25.8724818 12.797 0.006
55.0662639 13.267 0.006
56.9993539 13.256 0.006
 1.6313676 12.722 0.006
45.9108218  12.77 0.006
47.9203018 12.859 0.006
71.0526939 12.966 0.006
31.7847297  13.16 0.006
33.8077997 13.261 0.006
81.0132539  13.05 0.006
62.8682018 12.714 0.006
56.7480397  13.26 0.006
 1.3800734 12.726 0.006
 9.4195171  13.07 0.006
11.4051271 13.198 0.006
16.4634571 13.271 0.006
46.5124692 12.792 0.006
31.4031271 13.126 0.006
 5.1628229 12.816 0.006
 33.301165 13.236 0.006
79.5128992 13.261 0.006
23.0412829 12.735 0.006
72.4260871 13.054 0.006
 2.8629187 12.749 0.006
 8.8442487  13.03 0.006
55.1367929 13.254 0.006
16.8483787 13.259 0.006
61.1262629 12.794 0.006
42.9816308 12.728 0.006
 3.6967766 12.782 0.006
47.9134208 12.857 0.006
50.0344608 12.969 0.006
53.9552508 13.211 0.006
