        t   Imag  Ierr
93.198867 13.526 0.005
42.247209  12.94 0.005
59.316056 13.186 0.005
18.248895 13.235 0.005
 90.12098  13.38 0.005
80.198483 13.452 0.005
 97.22596 12.984 0.005
87.143423 13.191 0.005
51.227292 13.526 0.005
53.237012 13.372 0.005
15.348961 13.101 0.005
59.266602 13.177 0.005
 6.488654  13.41 0.005
79.218899 13.525 0.005
12.395914 13.293 0.005
58.230535  13.13 0.005
33.348511 13.309 0.005
51.369338 13.519 0.005
   0.5236 12.964 0.005
  4.50064 13.242 0.005
93.249252 13.524 0.005
68.269758 13.298 0.005
44.378594 13.142 0.005
89.263045 13.316 0.005
 24.38516 13.442 0.005
12.445803 13.293 0.005
56.401704 12.966 0.005
91.260718 13.498 0.005
 39.39075 13.362 0.005
28.391943 12.959 0.005
 6.490649 13.402 0.005
 50.40607 13.538 0.005
11.487879 13.366 0.005
 54.37831 13.285 0.005
71.222687 13.093 0.005
73.331847 13.189 0.005
