              t   Imag  Ierr
     48.2718626 14.087 0.006
     51.4022926 13.925 0.006
     14.1335918 14.142 0.006
     26.1090645 14.274 0.006
      0.8941764  13.91 0.006
     65.1561426 14.223 0.006
     35.0689945  14.22 0.006
      9.8893164  13.87 0.006
     78.1494826 14.099 0.006
     53.9982945 14.103 0.006
     20.7988637 13.897 0.006
     58.9559518  14.03 0.006
     89.0206772 14.031 0.006
      74.672584  14.18 0.006
     71.6211086 13.927 0.006
     61.4444332  13.92 0.006
     18.1675297 14.085 0.006
     81.4848959 13.918 0.006
     32.2540897 13.957 0.006
     66.3020378 14.262 0.006
      9.1346216 14.013 0.006
     71.3952278 13.921 0.006
      35.229297 14.227 0.006
     29.1692943 14.002 0.006
     73.3335251 14.049 0.006
     37.0447643 14.169 0.006
     15.9829462 14.261 0.006
      59.092627 14.026 0.006
     20.9918662 13.896 0.006
     74.1129697 14.099 0.006
     16.8921035 14.187 0.006
     90.2122124 13.864 0.006
     11.9143008 13.937 0.006
     34.0007062 14.125 0.006
     87.0957197 14.178 0.006
     72.0431443 13.946 0.006
     74.1310743 14.124 0.006
     56.0197589  14.27 0.006
     38.9009335  14.04 0.006
     82.9714143 14.002 0.006
     87.0535643 14.215 0.006
     69.0280889 14.032 0.006
     50.9100735 13.898 0.006
     32.8978481 14.017 0.006
        4.75904 14.213 0.006
     25.6951754 14.277 0.006
     78.0731089 14.124 0.006
     70.9673562 13.923 0.006
     61.7577035 13.928 0.006
     53.8703608 14.097 0.006
      8.6720373 14.051 0.006
     70.9501435 13.909 0.006
     13.5599173 14.087 0.006
      5.5976146 14.279 0.006
      7.6170946 14.138 0.006
     80.9038935 13.899 0.006
     43.6813427 14.083 0.006
     46.6980727 14.239 0.006
     60.7694054 13.898 0.006
     74.6867781 14.182 0.006
       47.51357  14.15 0.006
     61.7246227 13.929 0.006
      6.3108865  14.26 0.006
     13.2605565 14.055 0.006
       71.46994 13.898 0.006
       82.42722 13.949 0.006
     39.1386238 14.016 0.006
     44.9712587 14.224 0.006
     29.9036533 13.885 0.006
     61.9419487 13.936 0.006
     41.7799379  13.94 0.006
      3.6226871 14.101 0.006
      5.5322371  14.27 0.006
     87.9042887 14.141 0.006
     42.6965152 13.991 0.006
     58.7432079  14.06 0.006
     36.5052398 14.243 0.006
     88.8374633 14.048 0.006
     18.3533217 14.063 0.006
     20.4270917 13.887 0.006
      8.3075463 14.068 0.006
     51.5446271 13.921 0.006
     43.4875544 14.069 0.006
      5.3704936 14.271 0.006
     69.4967898 13.987 0.006
     84.5679825 14.154 0.006
     75.5986198 14.263 0.006
      37.457929 14.147 0.006
     49.4242517 13.976 0.006
     13.2874709 14.057 0.006
     27.2492336 14.174 0.006
     39.3037963 13.996 0.006
     42.2904963 13.968 0.006
     44.3540463 14.161 0.006
     14.0398855 14.142 0.006
     85.2643717 14.231 0.006
     31.1754055 13.923 0.006
     50.2181582  13.87 0.006
     65.2371709 14.234 0.006
     38.1391028 14.102 0.006
      1.6967093 13.942 0.006
     55.8789201 14.263 0.006
     67.8284701 14.129 0.006
     47.5771166 14.148 0.006
     71.4429942 13.914 0.006
     46.2840861 14.275 0.006
     31.2238907 13.922 0.006
     46.2198934 14.277 0.006
     61.2806161 13.915 0.006
      5.0055799 14.241 0.006
     29.0427753 14.018 0.006
     15.8943899 14.283 0.006
     89.2371888 14.033 0.006
     85.1357461 14.222 0.006
     17.9656772 14.108 0.006
     27.8172972 14.128 0.006
     25.8011845 14.277 0.006
      80.103998 13.879 0.006
     74.9678226 14.215 0.006
      7.6639237 14.139 0.006
     10.6814037 13.904 0.006
     14.6079937 14.204 0.006
     87.9348026 14.139 0.006
     81.0085299 13.905 0.006
     86.9503399  14.23 0.006
     68.8981045 14.047 0.006
     32.6922737   14.0 0.006
      25.627061  14.27 0.006
     39.6649737  13.92 0.006
     11.5789056 13.932 0.006
     74.8133218  14.19 0.006
     29.5098083 13.943 0.006
     33.5968783  14.08 0.006
     17.4594829 14.139 0.006
      1.4511775 13.928 0.006
      55.591461 14.266 0.006
     29.4790629 13.934 0.006
     74.6579037 14.163 0.006
     57.4431783  14.14 0.006
      69.596921 13.962 0.006
     44.4693129  14.17 0.006
     66.5077583  14.26 0.006
     19.3377148  13.95 0.006
     75.5059783 14.239 0.006
     18.2801121 14.072 0.006
     11.1358494 13.915 0.006
     57.3374802 14.157 0.006
     71.3498729  13.91 0.006
     45.2335848 14.235 0.006
     89.3213256 14.002 0.006
