              t   Imag  Ierr
      21.696741 13.625 0.006
      39.820272 13.523 0.006
      31.729971 13.426 0.006
       26.54482  13.43 0.006
      58.847742 13.399 0.006
      19.448379 13.525 0.006
      75.941373 13.515 0.006
      98.101164 13.296 0.006
      90.945903 13.559 0.006
      10.113557 13.604 0.006
       1.967886 13.365 0.006
       3.929546 13.453 0.006
      19.053207 13.511 0.006
      21.098587 13.606 0.006
       65.46993 13.646 0.006
      25.114957 13.554 0.006
      12.918656 13.345 0.006
      85.673501 13.286 0.006
       1.802805  13.35 0.006
       2.821915   13.4 0.006
      48.223688 13.536 0.006
       7.810325 13.635 0.006
      66.317639 13.625 0.006
      40.003567 13.496 0.006
      70.318739 13.265 0.006
       90.54492 13.539 0.006
      22.682095 13.652 0.006
      84.287439 13.275 0.006
      62.044867 13.523 0.006
      20.638154 13.566 0.006
      80.166508 13.638 0.006
      96.330149  13.52 0.006
      70.009807 13.283 0.006
      87.092938 13.386 0.006
      19.428573   13.5 0.006
      77.892747 13.611 0.006
      51.595555 13.662 0.006
      96.042038 13.518 0.006
      84.905657  13.25 0.006
      87.871957 13.406 0.006
      35.357733 13.597 0.006
      41.391053 13.315 0.006
      71.606855 13.314 0.006
      59.445484 13.416 0.006
      19.087161 13.496 0.006
      90.801206 13.546 0.006
      49.363203 13.608 0.006
        7.93605 13.648 0.006
      65.490424 13.656 0.006
       11.93249 13.487 0.006
       13.96075 13.263 0.006
       2.752099 13.393 0.006
       16.91183 13.402 0.006
      75.449184 13.493 0.006
      49.107532 13.584 0.006
      79.541224 13.634 0.006
      39.015951 13.569 0.006
       2.581048 13.399 0.006
      89.421474 13.494 0.006
      77.249983 13.582 0.006
      93.360144 13.658 0.006
      24.687949 13.584 0.006
      27.685069 13.285 0.006
      72.092182 13.337 0.006
      18.524868 13.492 0.006
       49.84197 13.625 0.006
      23.578228 13.644 0.006
      96.236353 13.519 0.006
      84.099632 13.295 0.006
      89.114562 13.472 0.006
       63.79844 13.609 0.006
      39.603058 13.537 0.006
      56.687189 13.264 0.006
      59.767279 13.431 0.006
       8.121755 13.637 0.006
      55.535968 13.331 0.006
      31.261286 13.416 0.006
       91.78571 13.612 0.006
      11.966514 13.484 0.006
      16.964224 13.425 0.006
      92.672039 13.639 0.006
      96.678589 13.491 0.006
      88.501418 13.448 0.006
      51.086715 13.659 0.006
