             t   Imag  Ierr
    45.2655136 13.087 0.005
    45.2691536 13.087 0.005
     8.7606172 13.504 0.005
    52.2316463 13.511 0.005
    65.2333363 13.412 0.005
    41.2165869 13.357 0.005
    72.2530163 12.892 0.005
    43.2783169   12.9 0.005
    21.2866775 13.365 0.005
    64.7576566 13.355 0.005
    72.6920166 12.942 0.005
    58.2064369 12.921 0.005
    62.2481069 13.171 0.005
    62.2516469 13.176 0.005
    57.6856872 12.918 0.005
     3.7919284  13.15 0.005
    61.7517872 13.135 0.005
    24.1775081 13.531 0.005
    38.6699378 13.531 0.005
    15.7288984 13.099 0.005
    73.6890072 13.062 0.005
    11.3113987 13.388 0.005
    31.6999484 13.108 0.005
    50.0959081 13.338 0.005
    35.6103084 13.349 0.005
    23.1215087 13.504 0.005
    52.1032581 13.523 0.005
    29.2681487  12.93 0.005
    72.7390278 12.927 0.005
     3.2588893 13.154 0.005
    32.2406287 13.148 0.005
    78.6778178  13.31 0.005
     20.724699 13.307 0.005
    67.1137581 13.507 0.005
     23.649799 13.523 0.005
    53.5664284 13.496 0.005
    68.0589981 13.531 0.005
     25.813469 13.385 0.005
    11.3277793 13.378 0.005
    85.7587478 13.234 0.005
    42.2947987 13.245 0.005
    73.0603181 12.982 0.005
     0.6180696 12.978 0.005
    18.0985993 13.136 0.005
     3.6127196 13.148 0.005
    49.2170387 13.264 0.005
     34.731199  13.27 0.005
     7.7658696 13.442 0.005
     9.6401396 13.524 0.005
     38.621719 13.531 0.005
    69.6085984 13.376 0.005
    84.1012181 13.376 0.005
    28.1327893 13.097 0.005
     42.625219 13.099 0.005
    34.1277993 13.219 0.005
    77.5986884  13.25 0.005
    65.1308087 13.386 0.005
     7.1775499 13.399 0.005
    81.6042684 13.516 0.005
     52.630059 13.521 0.005
    40.2705693  13.37 0.005
    83.7412984 13.393 0.005
    27.6494696 13.275 0.005
    71.1201687 13.281 0.005
    73.1407687 12.992 0.005
    29.6766396 13.006 0.005
    48.2643693 13.196 0.005
     62.756809 13.194 0.005
    54.2702993 13.405 0.005
    10.8061702 13.422 0.005
    29.2224799 12.933 0.005
    58.2040693 12.953 0.005
    16.7682402 13.096 0.005
    60.2389793 13.095 0.005
    18.7587702 13.172 0.005
    62.2295193 13.171 0.005
     7.1316905 13.394 0.005
    69.0779093 13.392 0.005
    25.6139702 13.391 0.005
    45.0263899 13.091 0.005
    45.0484199 13.088 0.005
    49.0837299 13.259 0.005
     5.6198308 13.264 0.005
    54.0347299 13.455 0.005
    39.5491102 13.475 0.005
    52.5306902 13.527 0.005
    38.0450805 13.542 0.005
     7.0652438 13.385 0.005
    21.5579535 13.385 0.005
    19.5386541 13.222 0.005
    63.0096132 13.219 0.005
    84.9492032 13.358 0.005
